Date,High,Low,Open,Close,Volume,Adj Close,Name
2015-06-09,441.1434020996094,434.55584716796875,437.6267395019531,437.7010192871094,4224271.0,423.46978759765625,RELIANCE
2015-06-10,450.6780090332031,438.3449401855469,438.8402404785156,448.64727783203125,6234576.0,434.0601501464844,RELIANCE
2015-06-11,450.4798889160156,432.72320556640625,448.746337890625,434.456787109375,6773174.0,420.3310241699219,RELIANCE
2015-06-12,442.1587829589844,435.0016174316406,435.37310791015625,440.7471618652344,9942471.0,426.4168701171875,RELIANCE
2015-06-15,448.25103759765625,440.8214416503906,443.2484436035156,446.64129638671875,5934228.0,432.119384765625,RELIANCE
2015-06-16,448.25103759765625,442.40643310546875,445.2792053222656,447.73095703125,6428372.0,433.173583984375,RELIANCE
2015-06-17,466.75067138671875,442.80267333984375,448.2757873535156,461.22802734375,12106356.0,446.2318115234375,RELIANCE
2015-06-18,486.3895263671875,461.8719177246094,461.89666748046875,484.87884521484375,22782770.0,469.1136474609375,RELIANCE
2015-06-19,498.4749450683594,486.6371765136719,486.6371765136719,493.6457214355469,21095589.0,477.59552001953125,RELIANCE
2015-06-22,499.6141662597656,488.6183776855469,493.7943115234375,491.1939697265625,8950414.0,475.22344970703125,RELIANCE
2015-06-23,496.642333984375,490.8472595214844,491.6645202636719,492.8284912109375,7387458.0,476.80487060546875,RELIANCE
2015-06-24,498.4997253417969,488.69268798828125,492.8284912109375,490.7977294921875,8585283.0,474.8401184082031,RELIANCE
2015-06-25,499.76275634765625,487.87542724609375,488.86602783203125,497.55865478515625,12541312.0,481.3811950683594,RELIANCE
2015-06-26,502.288818359375,493.026611328125,495.2554626464844,495.6517028808594,9676173.0,479.5362548828125,RELIANCE
2015-06-29,492.2588806152344,481.43646240234375,489.3117980957031,490.77294921875,9307965.0,474.816162109375,RELIANCE
2015-06-30,496.71661376953125,489.361328125,490.30242919921875,495.3545227050781,10699811.0,479.2487487792969,RELIANCE
2015-07-01,500.4809265136719,495.80029296875,495.80029296875,498.1034851074219,6841396.0,481.9083557128906,RELIANCE
2015-07-02,505.0872802734375,498.8216552734375,499.76275634765625,500.6790771484375,7352247.0,484.4001770019531,RELIANCE
2015-07-03,502.14019775390625,496.815673828125,500.13421630859375,498.8711853027344,6383048.0,482.65106201171875,RELIANCE
2015-07-06,504.666259765625,492.92755126953125,493.3733215332031,503.0069885253906,5647711.0,486.65240478515625,RELIANCE
2015-07-07,503.5270690917969,495.30499267578125,500.75335693359375,496.91473388671875,5212640.0,480.75823974609375,RELIANCE
2015-07-08,499.6141662597656,491.1692199707031,493.2494812011719,493.6209716796875,7010484.0,477.5715637207031,RELIANCE
2015-07-09,495.80029296875,486.9591064453125,493.32379150390625,489.06414794921875,7497465.0,473.16290283203125,RELIANCE
2015-07-10,497.2862243652344,490.47576904296875,490.89678955078125,496.1965637207031,7435026.0,480.0633850097656,RELIANCE
2015-07-13,501.4963073730469,492.90277099609375,496.1965637207031,498.7721252441406,4550503.0,482.5552062988281,RELIANCE
2015-07-14,501.0010070800781,492.92755126953125,499.7132263183594,494.21533203125,4588659.0,478.1465759277344,RELIANCE
2015-07-15,502.4374084472656,495.0821228027344,495.1811828613281,500.8276672363281,6245436.0,484.5439453125,RELIANCE
2015-07-16,509.0744934082031,500.8276672363281,501.2486572265625,507.0437316894531,6855254.0,490.5578918457031,RELIANCE
2015-07-17,510.7337646484375,504.2204895019531,507.81146240234375,506.0531311035156,4705056.0,489.5994873046875,RELIANCE
2015-07-20,510.1393737792969,504.17095947265625,509.0744934082031,507.5638122558594,2929764.0,491.0610656738281,RELIANCE
2015-07-21,509.39642333984375,496.6670837402344,509.1735534667969,499.16839599609375,3656619.0,482.9386291503906,RELIANCE
2015-07-22,522.0267333984375,497.5834045410156,497.7815246582031,520.2683715820312,7988304.0,503.3525085449219,RELIANCE
2015-07-23,528.9114379882812,515.7115478515625,521.8038330078125,517.7423095703125,8603702.0,500.9085998535156,RELIANCE
2015-07-24,519.8969116210938,505.7559509277344,519.0796508789062,507.71240234375,6045493.0,491.2048034667969,RELIANCE
2015-07-27,510.1146240234375,496.1717834472656,507.6380920410156,497.95489501953125,9284709.0,481.7646179199219,RELIANCE
2015-07-28,503.57659912109375,495.3545227050781,499.4160461425781,500.3818664550781,6176196.0,484.1126403808594,RELIANCE
2015-07-29,501.5953674316406,491.39208984375,500.0104064941406,493.32379150390625,6825961.0,477.2840270996094,RELIANCE
2015-07-30,499.2674560546875,491.49114990234375,495.3545227050781,495.3793029785156,5400115.0,479.272705078125,RELIANCE
2015-07-31,499.2179260253906,490.3519592285156,495.30499267578125,496.2213134765625,7676708.0,480.08734130859375,RELIANCE
2015-08-03,502.16497802734375,495.0078125,495.80029296875,496.51849365234375,4563212.0,480.3749084472656,RELIANCE
2015-08-04,498.1034851074219,485.3988952636719,496.9890441894531,489.361328125,5541169.0,473.4504089355469,RELIANCE
2015-08-05,495.70123291015625,487.4296569824219,489.48516845703125,489.2375183105469,6620219.0,473.33062744140625,RELIANCE
2015-08-06,491.3425598144531,484.16064453125,490.8472595214844,484.87884521484375,4018758.0,469.1136474609375,RELIANCE
2015-08-07,492.3331604003906,483.9872741699219,484.9035949707031,487.553466796875,3973000.0,471.70135498046875,RELIANCE
2015-08-10,489.7575988769531,477.7216796875,487.6277770996094,479.9010314941406,4286823.0,464.2976989746094,RELIANCE
2015-08-11,482.25372314453125,474.502197265625,480.941162109375,478.4646301269531,4043875.0,462.9079895019531,RELIANCE
2015-08-12,478.4646301269531,465.859130859375,477.2759094238281,467.0231018066406,4453623.0,451.8385009765625,RELIANCE
2015-08-13,472.4962158203125,460.3364562988281,469.0538330078125,462.2929382324219,4310570.0,447.2621154785156,RELIANCE
2015-08-14,481.43646240234375,462.7634582519531,465.7105407714844,478.9351806640625,5879215.0,463.36322021484375,RELIANCE
2015-08-17,478.4646301269531,468.58331298828125,478.4646301269531,470.886474609375,5010702.0,455.5762634277344,RELIANCE
2015-08-18,473.5115966796875,466.6763610839844,473.5115966796875,467.6174621582031,3059898.0,452.41351318359375,RELIANCE
2015-08-19,475.98809814453125,465.31427001953125,467.56793212890625,472.8181457519531,4096871.0,457.4450988769531,RELIANCE
2015-08-20,475.4680480957031,452.5849609375,475.4680480957031,453.84796142578125,8772229.0,439.0917053222656,RELIANCE
2015-08-21,451.66864013671875,444.28857421875,450.7275390625,449.7121887207031,9253312.0,435.0904235839844,RELIANCE
2015-08-24,435.868408203125,405.15948486328125,435.868408203125,410.8802795410156,16445872.0,397.52105712890625,RELIANCE
2015-08-25,426.28424072265625,407.7350769042969,416.4772033691406,420.0929260253906,22846211.0,406.4341735839844,RELIANCE
2015-08-26,433.2928161621094,416.05621337890625,419.9195861816406,422.69329833984375,8747967.0,408.9500427246094,RELIANCE
2015-08-27,436.487548828125,424.50115966796875,429.33038330078125,430.4943542480469,12459363.0,416.4974365234375,RELIANCE
2015-08-28,437.35430908203125,428.9836730957031,433.3918762207031,432.1040954589844,4970452.0,418.0548095703125,RELIANCE
2015-08-31,432.32696533203125,422.89141845703125,432.32696533203125,423.9315490722656,9557173.0,410.1479797363281,RELIANCE
2015-09-01,422.9409484863281,413.62921142578125,422.9409484863281,415.9819030761719,9989485.0,402.45684814453125,RELIANCE
2015-09-02,424.5259094238281,417.343994140625,421.0092468261719,420.786376953125,9069565.0,407.1051025390625,RELIANCE
2015-09-03,426.3337707519531,418.23553466796875,423.0152282714844,422.9161682128906,5381078.0,409.16558837890625,RELIANCE
2015-09-04,420.86065673828125,408.6761474609375,420.86065673828125,414.02545166015625,7476274.0,400.56396484375,RELIANCE
2015-09-07,418.03741455078125,409.9639587402344,415.1894226074219,412.6881408691406,4723281.0,399.2701721191406,RELIANCE
2015-09-08,422.47039794921875,408.6761474609375,414.0749816894531,420.3158264160156,5953563.0,406.64984130859375,RELIANCE
2015-09-09,435.2245178222656,421.25689697265625,426.4576110839844,432.92132568359375,8002727.0,418.8454895019531,RELIANCE
2015-09-10,431.1629943847656,423.7334289550781,426.4576110839844,429.429443359375,5110836.0,415.4671325683594,RELIANCE
2015-09-11,433.93670654296875,424.08013916015625,431.9059753417969,426.4328308105469,4907973.0,412.5679931640625,RELIANCE
2015-09-14,428.7855529785156,421.9503173828125,426.8291015625,427.8692321777344,3675418.0,413.9576416015625,RELIANCE
2015-09-15,430.91534423828125,423.782958984375,426.9529113769531,429.429443359375,5311765.0,415.4671325683594,RELIANCE
2015-09-16,434.55584716796875,428.53790283203125,431.95550537109375,432.1783752441406,6195548.0,418.1266784667969,RELIANCE
2015-09-18,445.52685546875,434.456787109375,435.1006774902344,443.49609375,15811655.0,429.076416015625,RELIANCE
2015-09-21,439.9299011230469,433.9119567871094,435.868408203125,434.9273376464844,5875902.0,420.7862854003906,RELIANCE
2015-09-22,438.29541015625,418.2850646972656,435.868408203125,419.9691162109375,7266556.0,406.3143615722656,RELIANCE
2015-09-23,424.3773193359375,416.05621337890625,417.5421142578125,421.1826171875,7024609.0,407.48846435546875,RELIANCE
2015-09-24,420.0186462402344,413.4558410644531,420.0186462402344,414.74365234375,13419022.0,401.2588195800781,RELIANCE
2015-09-28,416.5019836425781,410.4592590332031,415.9571533203125,413.20819091796875,5364769.0,399.7732849121094,RELIANCE
2015-09-29,421.1330871582031,409.17144775390625,411.1031494140625,416.42767333984375,7316374.0,402.8880920410156,RELIANCE
2015-09-30,428.3397521972656,415.313232421875,421.5045471191406,427.10150146484375,7980264.0,413.2148742675781,RELIANCE
2015-10-01,432.8717956542969,425.2688903808594,432.8717956542969,428.29022216796875,3998154.0,414.36492919921875,RELIANCE
2015-10-05,440.8214416503906,426.8786315917969,427.3491516113281,439.8308410644531,7391110.0,425.53033447265625,RELIANCE
2015-10-06,446.02215576171875,438.7164001464844,443.61993408203125,444.80865478515625,5690429.0,430.3463134765625,RELIANCE
2015-10-07,454.7147521972656,441.3167724609375,443.1493835449219,452.6097106933594,5314258.0,437.8937072753906,RELIANCE
2015-10-08,453.154541015625,438.96405029296875,453.154541015625,440.37567138671875,4962576.0,426.0574951171875,RELIANCE
2015-10-09,448.4739074707031,436.6113586425781,442.8274230957031,439.5088806152344,4304812.0,425.2188415527344,RELIANCE
2015-10-12,446.5669860839844,439.8308410644531,439.8308410644531,441.688232421875,2867019.0,427.3273620605469,RELIANCE
2015-10-13,443.9418640136719,437.3047790527344,438.36968994140625,442.60455322265625,2844021.0,428.2138671875,RELIANCE
2015-10-14,448.25103759765625,442.77789306640625,443.6942138671875,447.23565673828125,3693193.0,432.6944274902344,RELIANCE
2015-10-15,451.2228698730469,445.82403564453125,449.5883483886719,447.60711669921875,4175871.0,433.0538024902344,RELIANCE
2015-10-16,453.1050109863281,447.60711669921875,448.0033874511719,453.1050109863281,7036458.0,438.3728942871094,RELIANCE
2015-10-19,478.21697998046875,466.0820007324219,466.0820007324219,477.22637939453125,15462946.0,461.71002197265625,RELIANCE
2015-10-20,478.81134033203125,472.0256652832031,477.9693298339844,473.8583068847656,8349406.0,458.4514465332031,RELIANCE
2015-10-21,482.82330322265625,472.0256652832031,473.263916015625,473.0162658691406,6647651.0,457.63677978515625,RELIANCE
2015-10-23,481.95654296875,466.15631103515625,477.4492492675781,473.3382263183594,5608802.0,457.94830322265625,RELIANCE
2015-10-26,476.9787292480469,466.2305908203125,476.4338684082031,466.9983215332031,5048242.0,451.8144836425781,RELIANCE
2015-10-27,469.6729736328125,464.2989196777344,464.9923400878906,465.36383056640625,5354228.0,450.233154296875,RELIANCE
2015-10-28,468.0137023925781,460.5841369628906,464.05126953125,464.0760192871094,5518950.0,448.98724365234375,RELIANCE
2015-10-29,468.063232421875,463.0854187011719,463.60546875,466.0820007324219,6128894.0,450.927978515625,RELIANCE
2015-10-30,473.4620666503906,465.63623046875,466.6268310546875,469.4005432128906,6168572.0,454.1386413574219,RELIANCE
2015-11-02,476.2357482910156,468.16229248046875,470.04443359375,475.39373779296875,3332972.0,459.93695068359375,RELIANCE
2015-11-03,480.6687316894531,476.1119384765625,477.1025390625,479.0589904785156,5248878.0,463.4830322265625,RELIANCE
2015-11-04,482.92236328125,468.6575927734375,479.4552307128906,471.18365478515625,4630314.0,455.8638000488281,RELIANCE
2015-11-05,471.0350646972656,462.11956787109375,470.04443359375,463.9026794433594,4969178.0,448.8195495605469,RELIANCE
2015-11-06,472.8924560546875,464.54656982421875,465.31427001953125,471.7284851074219,3861457.0,456.3908996582031,RELIANCE
2015-11-09,477.9693298339844,457.389404296875,462.3672180175781,476.1119384765625,7860126.0,460.6318054199219,RELIANCE
2015-11-10,475.2451477050781,453.84796142578125,474.00689697265625,457.0426940917969,5300897.0,442.18255615234375,RELIANCE
2015-11-13,464.8684997558594,452.9564208984375,453.2288513183594,462.14434814453125,6314390.0,447.11834716796875,RELIANCE
2015-11-16,466.5773010253906,458.0332946777344,458.6524353027344,462.7634582519531,7082429.0,447.71734619140625,RELIANCE
2015-11-17,465.0418701171875,458.7514953613281,464.620849609375,459.51922607421875,3963426.0,444.5785827636719,RELIANCE
2015-11-18,461.2775573730469,450.7027893066406,459.4449157714844,451.7181701660156,5191514.0,437.03118896484375,RELIANCE
2015-11-19,464.94281005859375,454.3185119628906,455.1357727050781,462.9863586425781,5622547.0,447.9329833984375,RELIANCE
2015-11-20,471.9266052246094,458.4295349121094,462.6148681640625,468.97955322265625,5216916.0,453.7313232421875,RELIANCE
2015-11-23,474.4526672363281,468.6575927734375,470.5397644042969,472.39715576171875,4845525.0,457.0378112792969,RELIANCE
2015-11-24,481.23834228515625,471.059814453125,472.0256652832031,479.306640625,6833048.0,463.72265625,RELIANCE
2015-11-26,491.31781005859375,479.5790710449219,480.941162109375,489.68328857421875,10986386.0,473.76190185546875,RELIANCE
2015-11-27,491.5902099609375,482.4765930175781,489.8566589355469,484.9283752441406,5026593.0,469.1615905761719,RELIANCE
2015-11-30,487.5782470703125,476.63201904296875,484.65594482421875,479.00946044921875,13807708.0,463.4351501464844,RELIANCE
2015-12-01,484.8045349121094,476.1119384765625,477.4740295410156,478.41510009765625,5990904.0,462.860107421875,RELIANCE
2015-12-02,485.25030517578125,477.7216796875,478.5884704589844,484.3835144042969,3495228.0,468.63446044921875,RELIANCE
2015-12-03,489.8318786621094,482.4765930175781,482.8728332519531,484.0120544433594,5243282.0,468.27508544921875,RELIANCE
2015-12-04,483.5167541503906,476.18621826171875,481.5850524902344,478.1922302246094,6204259.0,462.6444396972656,RELIANCE
2015-12-07,481.9317626953125,470.4159240722656,478.1922302246094,471.55511474609375,6684321.0,456.2231750488281,RELIANCE
2015-12-08,472.3228454589844,463.6549987792969,469.9949035644531,466.032470703125,3476092.0,450.8800354003906,RELIANCE
2015-12-09,467.2955017089844,452.13916015625,463.70452880859375,453.64984130859375,4233993.0,438.9000549316406,RELIANCE
2015-12-10,472.4219055175781,455.68060302734375,456.9188537597656,470.7131042480469,8580298.0,455.4085693359375,RELIANCE
2015-12-11,474.99749755859375,467.0231018066406,471.4065246582031,472.00091552734375,8378766.0,456.6544494628906,RELIANCE
2015-12-14,477.22637939453125,468.55853271484375,469.35101318359375,473.0657958984375,4875238.0,457.6847229003906,RELIANCE
2015-12-15,484.3835144042969,472.3476257324219,474.00689697265625,483.3681640625,7254239.0,467.652099609375,RELIANCE
2015-12-16,489.1384582519531,482.1794128417969,483.3681640625,484.7302551269531,5582919.0,468.96990966796875,RELIANCE
2015-12-17,502.7345886230469,484.4082946777344,485.4236755371094,500.1094665527344,8938805.0,483.8490905761719,RELIANCE
2015-12-18,499.76275634765625,490.3519592285156,497.1871643066406,491.29302978515625,7391445.0,475.3193054199219,RELIANCE
2015-12-21,494.8096923828125,487.553466796875,489.3117980957031,491.39208984375,5691109.0,475.4151611328125,RELIANCE
2015-12-22,496.5928039550781,487.380126953125,491.7388000488281,489.0146179199219,5343834.0,473.1150207519531,RELIANCE
2015-12-23,498.72259521484375,490.3519592285156,491.2434997558594,497.1871643066406,5962332.0,481.02178955078125,RELIANCE
2015-12-24,498.8711853027344,493.4723815917969,497.2366943359375,495.5774230957031,5492714.0,479.46441650390625,RELIANCE
